150,中国大陆,5.9,西风烈
151,美国,5.9,荒唐六蛟龙
152,美国,5.9,暴力山谷
153,美国,5.8,从地心窜出4
154,美国,5.8,海伦娜之路
155,美国,5.7,牛仔和外星人
156,中国大陆,5.6,金珠玛米
157,美国,5.5,神秘的地洞
158,中国大陆,5.3,匹夫
159,新西兰,5.3,黄沙武士
160,美国,5.2,西部英雄约拿·哈克斯
161,美国,4.9,失忆风云
162,美国,4.5,第44条军规
163,美国,4.4,丧尸枪手
164,加拿大,4.2,吸血莱恩2：解脱
165,美国,3.9,血战墓碑镇2
166,加拿大,3.7,暗黑杀神
